IdAlumno,Nivel_academico,Facultad,Grado,Sede,Sexo,Promedio_final,Creditos_acumulados,Anio_matricula,Anio_tramite,Tipo_estudio,Fecha_egreso,Anio_egreso,Semestre_egreso
164,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.1,52,2019,2021,REGULAR,2021-02-19,2021,20211
165,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.9,52,2019,2021,REGULAR,2021-02-19,2021,20211
166,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.44,52,2019,2021,REGULAR,2021-04-29,2021,20211
167,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.06,52,2019,2020,REGULAR,2020-11-12,2020,20202
168,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,16.52,52,2017,2021,REGULAR,2021-03-30,2021,20211
169,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,16.62,52,2019,2021,REGULAR,2021-02-19,2021,20211
170,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,17.02,52,2019,2021,REGULAR,2021-06-25,2021,20211
171,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,15.85,52,2018,2021,REGULAR,2021-02-19,2021,20211
172,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Femenino,16.98,52,2019,2021,REGULAR,2021-03-30,2021,20211
173,POSGRADO,ESCUELA DE POSGRADO WALTER PEINADO,EGRESADO,LA MOLINA,Masculino,17.69,52,2019,2021,REGULAR,2021-02-19,2021,20211
174,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Masculino,14.4,210,2013,2022,REGULAR,2022-08-04,2022,20222
175,PREGRADO,AGROPECUARIA Y NUTRICIÓN,BACHILLER,CHOSICA,Masculino,14.82,210,2015,2021,REGULAR,2021-03-30,2021,20211
176,PREGRADO,AGROPECUARIA Y NUTRICIÓN,BACHILLER,CHOSICA,Femenino,15.22,210,2015,2021,REGULAR,2021-01-14,2021,20211
177,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Masculino,14.47,210,2013,2023,REGULAR,2023-02-08,2023,20231
178,PREGRADO,AGROPECUARIA Y NUTRICIÓN,BACHILLER,CHOSICA,Masculino,15.82,210,2014,2021,REGULAR,2021-08-11,2021,20212
179,PREGRADO,AGROPECUARIA Y NUTRICIÓN,BACHILLER,CHOSICA,Femenino,16.18,210,2015,2020,REGULAR,2020-12-22,2020,20202
180,PREGRADO,AGROPECUARIA Y NUTRICIÓN,BACHILLER,CHOSICA,Masculino,15.05,210,2011,2021,REGULAR,2021-01-18,2021,20211
181,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Masculino,13.58,210,2018,2021,COMPLEMENTACIÓN,2021-08-17,2021,20212
182,PREGRADO,AGROPECUARIA Y NUTRICIÓN,BACHILLER,CHOSICA,Masculino,14.98,216,2018,2022,COMPLEMENTACIÓN,2022-02-16,2022,20221
183,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Femenino,15.19,216,2018,2023,COMPLEMENTACIÓN,2023-01-05,2023,20231
184,PREGRADO,AGROPECUARIA Y NUTRICIÓN,BACHILLER,CHOSICA,Femenino,14.88,216,2018,2021,COMPLEMENTACIÓN,2021-12-28,2021,20212
185,PREGRADO,AGROPECUARIA Y NUTRICIÓN,TITULO,CHOSICA,Masculino,15.01,216,2018,2022,COMPLEMENTACIÓN,2022-03-16,2022,20221
186,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Femenino,13.95,216,2018,2023,COMPLEMENTACIÓN,2023-08-10,2023,20232
187,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Masculino,15.04,216,2018,2022,COMPLEMENTACIÓN,2022-06-20,2022,20221
188,PREGRADO,AGROPECUARIA Y NUTRICIÓN,BACHILLER,CHOSICA,Masculino,13.72,216,2018,2022,COMPLEMENTACIÓN,2022-02-02,2022,20221
189,PREGRADO,AGROPECUARIA Y NUTRICIÓN,BACHILLER,CHOSICA,Femenino,13.52,216,2018,2022,COMPLEMENTACIÓN,2022-02-03,2022,20221
190,PREGRADO,AGROPECUARIA Y NUTRICIÓN,BACHILLER,CHOSICA,Masculino,14.06,216,2018,2021,COMPLEMENTACIÓN,2021-12-09,2021,20212
191,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Femenino,14.55,216,2018,2022,COMPLEMENTACIÓN,2022-12-22,2022,20222
192,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Masculino,13.82,216,2018,2022,COMPLEMENTACIÓN,2022-03-11,2022,20221
193,PREGRADO,AGROPECUARIA Y NUTRICIÓN,BACHILLER,CHOSICA,Masculino,15.68,216,2018,2021,COMPLEMENTACIÓN,2021-11-15,2021,20212
194,PREGRADO,AGROPECUARIA Y NUTRICIÓN,BACHILLER,CHOSICA,Masculino,14.52,216,2018,2021,COMPLEMENTACIÓN,2021-09-17,2021,20212
195,PREGRADO,AGROPECUARIA Y NUTRICIÓN,BACHILLER,CHOSICA,Femenino,13.94,216,2018,2021,COMPLEMENTACIÓN,2021-11-03,2021,20212
196,PREGRADO,AGROPECUARIA Y NUTRICIÓN,BACHILLER,CHOSICA,Masculino,14.44,216,2018,2021,COMPLEMENTACIÓN,2021-06-07,2021,20211
197,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Masculino,13.82,216,2018,2022,COMPLEMENTACIÓN,2022-02-11,2022,20221
198,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Masculino,13.88,210,2018,2021,COMPLEMENTACIÓN,2021-04-16,2021,20211
199,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Femenino,15.52,216,2018,2023,COMPLEMENTACIÓN,2023-05-11,2023,20231
200,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Masculino,14.37,216,2018,2021,COMPLEMENTACIÓN,2021-12-30,2021,20212
201,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Masculino,15.19,216,2018,2023,COMPLEMENTACIÓN,2023-02-24,2023,20231
202,PREGRADO,AGROPECUARIA Y NUTRICIÓN,BACHILLER,CHOSICA,Masculino,14.78,216,2018,2021,COMPLEMENTACIÓN,2021-10-01,2021,20212
203,PREGRADO,AGROPECUARIA Y NUTRICIÓN,BACHILLER,CHOSICA,Masculino,14.87,216,2018,2021,COMPLEMENTACIÓN,2021-07-23,2021,20212
204,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Masculino,14.86,216,2018,2021,COMPLEMENTACIÓN,2021-08-22,2021,20212
205,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Masculino,15.27,216,2018,2023,COMPLEMENTACIÓN,2023-12-20,2023,20232
206,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Femenino,14.55,216,2018,2022,COMPLEMENTACIÓN,2022-09-23,2022,20222
207,PREGRADO,AGROPECUARIA Y NUTRICIÓN,BACHILLER,CHOSICA,Femenino,15.12,216,2018,2021,COMPLEMENTACIÓN,2021-05-30,2021,20211
208,PREGRADO,AGROPECUARIA Y NUTRICIÓN,BACHILLER,CHOSICA,Femenino,13.35,216,2018,2021,COMPLEMENTACIÓN,2021-08-09,2021,20212
209,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Masculino,13.81,216,2018,2021,COMPLEMENTACIÓN,2021-11-24,2021,20212
210,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Masculino,14.51,216,2018,2023,COMPLEMENTACIÓN,2023-12-11,2023,20232
211,PREGRADO,AGROPECUARIA Y NUTRICIÓN,BACHILLER,CHOSICA,Masculino,14.07,216,2018,2021,COMPLEMENTACIÓN,2021-10-06,2021,20212
212,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Masculino,13.97,216,2018,2022,COMPLEMENTACIÓN,2022-09-15,2022,20222
213,PREGRADO,AGROPECUARIA Y NUTRICIÓN,BACHILLER,CHOSICA,Femenino,14.01,216,2018,2021,COMPLEMENTACIÓN,2021-08-03,2021,20212
214,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Masculino,15.15,216,2018,2023,COMPLEMENTACIÓN,2023-07-03,2023,20232
215,PREGRADO,AGROPECUARIA Y NUTRICIÓN,BACHILLER,CHOSICA,Masculino,14.03,216,2018,2021,COMPLEMENTACIÓN,2021-10-06,2021,20212
216,PREGRADO,AGROPECUARIA Y NUTRICIÓN,BACHILLER,CHOSICA,Masculino,14.62,216,2018,2021,COMPLEMENTACIÓN,2021-07-28,2021,20212
217,PREGRADO,AGROPECUARIA Y NUTRICIÓN,BACHILLER,CHOSICA,Masculino,15.28,216,2018,2021,COMPLEMENTACIÓN,2021-08-01,2021,20212
218,PREGRADO,AGROPECUARIA Y NUTRICIÓN,BACHILLER,CHOSICA,Masculino,15.06,216,2018,2021,COMPLEMENTACIÓN,2021-03-15,2021,20211
219,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Masculino,15.76,216,2018,2023,COMPLEMENTACIÓN,2023-03-10,2023,20231
220,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Femenino,14.85,216,2018,2023,COMPLEMENTACIÓN,2023-02-15,2023,20231
221,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Masculino,14.81,216,2018,2022,COMPLEMENTACIÓN,2022-12-20,2022,20222
222,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Masculino,14.79,216,2018,2023,COMPLEMENTACIÓN,2023-05-23,2023,20231
223,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Masculino,15.35,216,2018,2022,COMPLEMENTACIÓN,2022-12-21,2022,20222
224,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Femenino,14.86,216,2018,2022,COMPLEMENTACIÓN,2022-12-21,2022,20222
225,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Masculino,15.05,216,2018,2023,COMPLEMENTACIÓN,2023-01-31,2023,20231
226,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Femenino,15.56,216,2018,2022,COMPLEMENTACIÓN,2022-12-22,2022,20222
227,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Masculino,14.56,216,2018,2022,COMPLEMENTACIÓN,2022-12-02,2022,20222
228,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Masculino,15.18,216,2018,2022,COMPLEMENTACIÓN,2022-10-28,2022,20222
229,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Masculino,14.32,216,2018,2023,COMPLEMENTACIÓN,2023-01-10,2023,20231
230,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Masculino,14.34,216,2018,2022,COMPLEMENTACIÓN,2022-12-02,2022,20222
231,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Femenino,15.27,216,2018,2022,COMPLEMENTACIÓN,2022-12-02,2022,20222
232,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Masculino,14.32,216,2018,2024,COMPLEMENTACIÓN,2024-04-10,2024,20241
233,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Femenino,14.99,216,2018,2022,COMPLEMENTACIÓN,2022-12-21,2022,20222
234,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Masculino,14.35,216,2018,2023,COMPLEMENTACIÓN,2023-06-26,2023,20231
235,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Femenino,13.69,216,2018,2023,COMPLEMENTACIÓN,2023-02-24,2023,20231
236,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Masculino,14.26,216,2018,2021,COMPLEMENTACIÓN,2021-06-25,2021,20211
237,PREGRADO,AGROPECUARIA Y NUTRICIÓN,BACHILLER,CHOSICA,Femenino,14.75,216,2018,2021,COMPLEMENTACIÓN,2021-10-11,2021,20212
238,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Femenino,15.48,216,2018,2023,COMPLEMENTACIÓN,2023-03-08,2023,20231
239,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Femenino,14.51,216,2018,2023,COMPLEMENTACIÓN,2023-03-31,2023,20231
240,PREGRADO,AGROPECUARIA Y NUTRICIÓN,BACHILLER,CHOSICA,Femenino,16.1,216,2018,2021,COMPLEMENTACIÓN,2021-11-11,2021,20212
241,PREGRADO,AGROPECUARIA Y NUTRICIÓN,BACHILLER,CHOSICA,Femenino,14.12,216,2018,2022,COMPLEMENTACIÓN,2022-02-02,2022,20221
242,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Femenino,14.73,216,2018,2023,COMPLEMENTACIÓN,2023-06-15,2023,20231
243,PREGRADO,AGROPECUARIA Y NUTRICIÓN,BACHILLER,CHOSICA,Masculino,13.79,216,2018,2022,COMPLEMENTACIÓN,2022-02-15,2022,20221
244,PREGRADO,AGROPECUARIA Y NUTRICIÓN,BACHILLER,CHOSICA,Femenino,14.19,216,2018,2021,COMPLEMENTACIÓN,2021-10-12,2021,20212
245,PREGRADO,AGROPECUARIA Y NUTRICIÓN,BACHILLER,CHOSICA,Femenino,16.03,216,2018,2021,COMPLEMENTACIÓN,2021-08-03,2021,20212
246,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Femenino,15.06,216,2017,2022,COMPLEMENTACIÓN,2022-11-04,2022,20222
247,PREGRADO,AGROPECUARIA Y NUTRICIÓN,BACHILLER,CHOSICA,Femenino,14.4,216,2018,2021,COMPLEMENTACIÓN,2021-07-12,2021,20212
248,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Femenino,14.4,216,2018,2021,COMPLEMENTACIÓN,2021-07-20,2021,20212
249,PREGRADO,AGROPECUARIA Y NUTRICIÓN,BACHILLER,CHOSICA,Femenino,14.89,216,2018,2021,COMPLEMENTACIÓN,2021-07-08,2021,20212
250,PREGRADO,AGROPECUARIA Y NUTRICIÓN,BACHILLER,CHOSICA,Femenino,14.52,216,2018,2022,COMPLEMENTACIÓN,2022-04-21,2022,20221
251,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Femenino,14.4,216,2018,2024,COMPLEMENTACIÓN,2024-03-19,2024,20241
252,PREGRADO,AGROPECUARIA Y NUTRICIÓN,BACHILLER,CHOSICA,Femenino,14.37,216,2018,2021,COMPLEMENTACIÓN,2021-06-07,2021,20211
253,PREGRADO,AGROPECUARIA Y NUTRICIÓN,BACHILLER,CHOSICA,Femenino,13.87,216,2018,2021,COMPLEMENTACIÓN,2021-05-30,2021,20211
254,PREGRADO,AGROPECUARIA Y NUTRICIÓN,BACHILLER,CHOSICA,Femenino,14.75,216,2018,2021,COMPLEMENTACIÓN,2021-10-05,2021,20212
255,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Femenino,14.04,216,2018,2021,COMPLEMENTACIÓN,2021-06-16,2021,20211
256,PREGRADO,AGROPECUARIA Y NUTRICIÓN,BACHILLER,CHOSICA,Femenino,15.81,216,2018,2021,COMPLEMENTACIÓN,2021-12-21,2021,20212
257,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Femenino,15.6,216,2018,2021,COMPLEMENTACIÓN,2021-12-21,2021,20212
258,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Femenino,13.77,216,2018,2021,COMPLEMENTACIÓN,2021-05-30,2021,20211
259,PREGRADO,AGROPECUARIA Y NUTRICIÓN,BACHILLER,CHOSICA,Femenino,15.5,216,2018,2021,COMPLEMENTACIÓN,2021-06-11,2021,20211
260,PREGRADO,AGROPECUARIA Y NUTRICIÓN,BACHILLER,CHOSICA,Femenino,13.95,216,2018,2021,COMPLEMENTACIÓN,2021-07-10,2021,20212
261,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Femenino,13.77,216,2018,2022,COMPLEMENTACIÓN,2022-06-30,2022,20221
262,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Masculino,15.65,216,2018,2023,COMPLEMENTACIÓN,2023-03-14,2023,20231
263,PREGRADO,AGROPECUARIA Y NUTRICIÓN,BACHILLER,CHOSICA,Femenino,13.83,216,2018,2022,COMPLEMENTACIÓN,2022-02-15,2022,20221
264,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Femenino,14.67,216,2018,2023,COMPLEMENTACIÓN,2023-01-05,2023,20231
265,PREGRADO,AGROPECUARIA Y NUTRICIÓN,BACHILLER,CHOSICA,Masculino,14.05,216,2018,2021,COMPLEMENTACIÓN,2021-07-13,2021,20212
266,PREGRADO,AGROPECUARIA Y NUTRICIÓN,TITULO,CHOSICA,Femenino,15.95,210,2015,2021,REGULAR,2021-01-19,2021,20211
267,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Femenino,14.96,210,2015,2021,REGULAR,2021-09-15,2021,20212
268,PREGRADO,AGROPECUARIA Y NUTRICIÓN,BACHILLER,CHOSICA,Femenino,14.87,210,2015,2021,REGULAR,2021-06-26,2021,20211
269,PREGRADO,AGROPECUARIA Y NUTRICIÓN,BACHILLER,CHOSICA,Femenino,14.86,220,2014,2020,REGULAR,2020-11-24,2020,20202
270,PREGRADO,AGROPECUARIA Y NUTRICIÓN,BACHILLER,CHOSICA,Femenino,14.69,220,2013,2021,REGULAR,2021-03-03,2021,20211
271,PREGRADO,AGROPECUARIA Y NUTRICIÓN,EGRESADO,CHOSICA,Femenino,14.21,220,2013,2021,REGULAR,2021-06-17,2021,20211
272,PREGRADO,AGROPECUARIA Y NUTRICIÓN,TITULO,CHOSICA,Femenino,14.91,220,2015,2020,REGULAR,2020-11-26,2020,20202
273,PREGRADO,AGROPECUARIA Y NUTRICIÓN,BACHILLER,CHOSICA,Masculino,13.91,220,2014,2022,REGULAR,2022-02-23,2022,20221
274,PREGRADO,AGROPECUARIA Y NUTRICIÓN,BACHILLER,CHOSICA,Femenino,15.0,220,2015,2022,REGULAR,2022-05-04,2022,20221
275,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,13.47,210,2012,2023,COMPLEMENTACIÓN,2023-01-10,2023,20231
276,PREGRADO,CIENCIAS,TITULO,CHOSICA,Femenino,14.8,210,2007,2021,REGULAR,2021-06-03,2021,20211
277,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,14.56,216,2018,2024,COMPLEMENTACIÓN,2024-02-13,2024,20241
278,PREGRADO,CIENCIAS,BACHILLER,CHOSICA,Masculino,13.74,216,2018,2021,COMPLEMENTACIÓN,2021-12-06,2021,20212
279,PREGRADO,CIENCIAS,BACHILLER,CHOSICA,Masculino,13.86,216,2018,2022,COMPLEMENTACIÓN,2022-04-11,2022,20221
280,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,13.78,216,2018,2021,COMPLEMENTACIÓN,2021-10-06,2021,20212
281,PREGRADO,CIENCIAS,BACHILLER,CHOSICA,Masculino,14.0,216,2018,2021,COMPLEMENTACIÓN,2021-07-29,2021,20212
282,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,16.0,216,2017,2022,COMPLEMENTACIÓN,2022-09-08,2022,20222
283,PREGRADO,CIENCIAS,BACHILLER,CHOSICA,Femenino,13.92,216,2018,2022,COMPLEMENTACIÓN,2022-02-25,2022,20221
284,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,13.94,216,2016,2023,COMPLEMENTACIÓN,2023-04-04,2023,20231
285,PREGRADO,CIENCIAS,BACHILLER,CHOSICA,Masculino,13.88,216,2018,2021,COMPLEMENTACIÓN,2021-12-20,2021,20212
286,PREGRADO,CIENCIAS,BACHILLER,CHOSICA,Masculino,14.62,216,2018,2021,COMPLEMENTACIÓN,2021-11-11,2021,20212
287,PREGRADO,CIENCIAS,BACHILLER,CHOSICA,Masculino,14.5,216,2019,2021,COMPLEMENTACIÓN,2021-09-28,2021,20212
288,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,14.59,216,2018,2022,COMPLEMENTACIÓN,2022-07-19,2022,20222
289,PREGRADO,CIENCIAS,BACHILLER,CHOSICA,Femenino,14.28,216,2018,2021,COMPLEMENTACIÓN,2021-07-11,2021,20212
290,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,15.19,216,2017,2022,COMPLEMENTACIÓN,2022-08-26,2022,20222
291,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,13.78,216,2018,2022,COMPLEMENTACIÓN,2022-11-11,2022,20222
292,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,13.44,216,2018,2022,COMPLEMENTACIÓN,2022-03-04,2022,20221
293,PREGRADO,CIENCIAS,BACHILLER,CHOSICA,Femenino,14.88,216,2018,2022,COMPLEMENTACIÓN,2022-02-07,2022,20221
294,PREGRADO,CIENCIAS,BACHILLER,CHOSICA,Femenino,15.8,216,2018,2024,COMPLEMENTACIÓN,2024-01-15,2024,20241
295,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,13.69,216,2018,2023,COMPLEMENTACIÓN,2023-12-11,2023,20232
296,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,14.06,216,2018,2022,COMPLEMENTACIÓN,2022-11-04,2022,20222
297,PREGRADO,CIENCIAS,BACHILLER,CHOSICA,Femenino,14.63,216,2017,2021,COMPLEMENTACIÓN,2021-02-16,2021,20211
298,PREGRADO,CIENCIAS,BACHILLER,CHOSICA,Masculino,13.57,216,2018,2022,COMPLEMENTACIÓN,2022-01-24,2022,20221
299,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,14.06,216,2018,2022,COMPLEMENTACIÓN,2022-09-23,2022,20222
300,PREGRADO,CIENCIAS,BACHILLER,CHOSICA,Masculino,15.12,216,2018,2021,COMPLEMENTACIÓN,2021-06-22,2021,20211
301,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,14.76,216,2018,2022,COMPLEMENTACIÓN,2022-09-30,2022,20222
302,PREGRADO,CIENCIAS,TITULO,CHOSICA,Masculino,15.56,216,2018,2022,COMPLEMENTACIÓN,2022-04-25,2022,20221
303,PREGRADO,CIENCIAS,BACHILLER,CHOSICA,Femenino,15.03,216,2017,2021,COMPLEMENTACIÓN,2021-09-06,2021,20212
304,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,13.9,216,2018,2022,COMPLEMENTACIÓN,2022-12-21,2022,20222
305,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,15.13,216,2018,2022,COMPLEMENTACIÓN,2022-12-23,2022,20222
306,PREGRADO,CIENCIAS,BACHILLER,CHOSICA,Femenino,13.84,216,2017,2021,COMPLEMENTACIÓN,2021-11-22,2021,20212
307,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,14.12,216,2018,2022,COMPLEMENTACIÓN,2022-11-29,2022,20222
308,PREGRADO,CIENCIAS,BACHILLER,CHOSICA,Masculino,13.91,216,2016,2021,COMPLEMENTACIÓN,2021-01-15,2021,20211
309,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,15.51,216,2018,2023,COMPLEMENTACIÓN,2023-08-11,2023,20232
310,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,14.71,216,2018,2022,COMPLEMENTACIÓN,2022-09-16,2022,20222
311,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,15.29,216,2018,2022,COMPLEMENTACIÓN,2022-03-18,2022,20221
312,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,16.32,216,2018,2022,COMPLEMENTACIÓN,2022-08-26,2022,20222
313,PREGRADO,CIENCIAS,BACHILLER,CHOSICA,Masculino,16.04,216,2018,2022,COMPLEMENTACIÓN,2022-02-16,2022,20221
314,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,15.31,216,2018,2022,COMPLEMENTACIÓN,2022-10-26,2022,20222
315,PREGRADO,CIENCIAS,BACHILLER,CHOSICA,Masculino,14.98,216,2018,2021,COMPLEMENTACIÓN,2021-10-20,2021,20212
316,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,14.31,216,2018,2023,COMPLEMENTACIÓN,2023-05-09,2023,20231
317,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,14.06,216,2018,2023,COMPLEMENTACIÓN,2023-04-11,2023,20231
318,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,15.48,216,2018,2024,COMPLEMENTACIÓN,2024-02-21,2024,20241
319,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,15.27,216,2018,2022,COMPLEMENTACIÓN,2022-12-19,2022,20222
320,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,14.04,216,2018,2022,COMPLEMENTACIÓN,2022-07-27,2022,20222
321,PREGRADO,CIENCIAS,BACHILLER,CHOSICA,Femenino,15.63,216,2017,2022,COMPLEMENTACIÓN,2022-02-21,2022,20221
322,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,14.25,216,2018,2023,COMPLEMENTACIÓN,2023-05-04,2023,20231
323,PREGRADO,CIENCIAS,BACHILLER,CHOSICA,Masculino,14.37,216,2018,2022,COMPLEMENTACIÓN,2022-01-12,2022,20221
324,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,13.31,216,2018,2023,COMPLEMENTACIÓN,2023-02-12,2023,20231
325,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,14.3,216,2018,2022,COMPLEMENTACIÓN,2022-03-23,2022,20221
326,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,13.98,216,2018,2023,COMPLEMENTACIÓN,2023-09-11,2023,20232
327,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,14.2,216,2018,2023,COMPLEMENTACIÓN,2023-12-11,2023,20232
328,PREGRADO,CIENCIAS,BACHILLER,CHOSICA,Femenino,14.32,216,2018,2023,COMPLEMENTACIÓN,2023-09-26,2023,20232
329,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,14.56,216,2018,2023,COMPLEMENTACIÓN,2023-06-13,2023,20231
330,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Masculino,14.82,216,2018,2022,COMPLEMENTACIÓN,2022-09-15,2022,20222
331,PREGRADO,CIENCIAS,EGRESADO,CHOSICA,Femenino,15.32,216,2018,2023,COMPLEMENTACIÓN,2023-07-03,2023,20232
